equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.93481,0.89951,0.92329,1.1056,0.86683,0.94758,0.93932,0.88623,0.89553,0.89775,0.88038,0.86602,0.8977,0.88382,0.85791,0.87625,0.90004,0.87626,0.88337,0.87903,0.88854,0.89561,1.261,0.88774,0.87114,0.88349,0.87343,0.97066,
0.91167,0.91035,0.95235,0.90939,0.90676,0.90284,0.93237,0.89195,0.89165,0.90294,0.89453,0.88705,0.88992,0.90705,0.91134,0.88135,0.88581,0.9023,0.88821,0.90226,0.91753,1.0537,0.98022,0.89088,0.88847,0.90748,0.91854,0.89963,
0.86461,0.87673,0.89993,0.87179,0.86237,0.86733,1.1657,0.88427,0.88469,0.87173,0.93138,0.91291,0.8622,0.85881,0.86271,0.85797,0.91695,0.87305,0.88904,0.89041,0.88759,0.88181,0.88358,0.86892,0.91769,0.87926,0.86043,0.87165,
0.40753,0.39029,0.40207,0.38705,0.39522,0.39183,0.39201,0.39879,0.39389,0.38762,0.39195,0.39718,0.38689,0.38695,0.39682,0.38394,0.38918,0.38573,0.38801,0.3892,0.40083,0.38904,0.39395,0.3908,0.39223,0.38735,0.38671,0.38595,
0.40373,0.38918,0.40395,0.38299,0.39322,0.39237,0.39602,0.39612,0.39118,0.38691,0.39079,0.39516,0.38506,0.38537,0.39571,0.38231,0.39013,0.38467,0.38661,0.38854,0.3969,0.39272,0.38936,0.38846,0.39155,0.38633,0.38579,0.38347,
0.41685,0.40002,0.43318,0.38789,0.4029,0.41135,0.39261,0.40856,0.39986,0.38617,0.39758,0.40365,0.39204,0.39601,0.38683,0.39437,0.40085,0.39711,0.39607,0.39535,0.40144,0.41042,0.39248,0.3988,0.3997,0.39601,0.39796,0.39095,
0.55303,0.52707,0.53003,0.52235,0.53697,0.51019,0.52217,0.54071,0.53593,0.51745,0.53078,0.53787,0.52173,0.52692,0.52987,0.51893,0.50902,0.52376,0.52385,0.52352,0.55661,0.53649,0.5359,0.53062,0.52561,0.5253,0.52701,0.52213,
0.92049,0.88947,0.88126,0.86803,0.90986,0.90219,0.87669,0.89642,0.89098,0.94594,0.88829,0.90301,0.89696,0.87696,1.0196,0.86703,0.91038,0.86522,0.88162,0.90569,0.90617,0.8681,0.87128,0.88461,0.90276,0.8813,0.87356,0.87354,
0.40904,0.40036,0.42155,0.38487,0.4055,0.4283,0.37942,0.39669,0.39132,0.42684,0.39014,0.39664,0.40106,0.39158,0.45733,0.38847,0.42106,0.38739,0.39259,0.40651,0.38694,0.40624,0.38745,0.39217,0.40331,0.39408,0.3924,0.38859,
0.54865,0.52594,0.54029,0.51588,0.53347,0.52494,0.53649,0.53898,0.53213,0.5217,0.53122,0.53836,0.52117,0.52155,0.53489,0.51784,0.52493,0.52056,0.52418,0.52545,0.54241,0.52198,0.52044,0.5274,0.531,0.52264,0.52131,0.51823,
0.8912,0.87692,0.87374,0.94439,0.86988,0.86264,0.94038,0.86714,0.87488,0.88439,0.87616,0.86616,0.86967,0.87135,0.89061,0.85143,0.8578,0.8641,0.86415,0.8724,0.90103,0.93949,1.0318,0.86664,0.86378,0.87328,0.8717,0.89667,
0.54993,0.52817,0.52396,0.52179,0.53859,0.51592,0.5328,0.53813,0.53506,0.53472,0.53275,0.53919,0.52652,0.52568,0.5584,0.51789,0.52014,0.52126,0.52517,0.53009,0.55329,0.53047,0.53216,0.52959,0.53104,0.52604,0.52491,0.52249,
0.44467,0.41303,0.43886,0.41403,0.41951,0.42314,0.38282,0.43136,0.42089,0.39501,0.41155,0.42283,0.40814,0.40982,0.39515,0.41093,0.40934,0.40965,0.41144,0.40596,0.42407,0.39077,0.41693,0.41813,0.4129,0.40763,0.40815,0.40983,
0.56374,0.52952,0.53169,0.51379,0.54367,0.51313,0.52951,0.55416,0.54567,0.51682,0.541,0.55293,0.52583,0.52837,0.53143,0.52544,0.51753,0.52703,0.53159,0.52777,0.56424,0.50466,0.50791,0.53855,0.53693,0.52751,0.52626,0.52124,
0.54301,0.52547,0.55748,0.52332,0.5269,0.53551,0.53188,0.53175,0.52457,0.51479,0.52346,0.52752,0.5168,0.52018,0.51719,0.51577,0.52546,0.52029,0.51983,0.52098,0.52925,0.54445,0.54045,0.52225,0.52411,0.52096,0.52212,0.51934,
0.41846,0.40085,0.43089,0.41268,0.40032,0.42442,0.38792,0.40496,0.39841,0.39839,0.39384,0.39881,0.39682,0.39418,0.40089,0.39356,0.4092,0.3933,0.39541,0.39704,0.39433,0.39915,0.42934,0.3976,0.39885,0.39451,0.39381,0.40054,
0.54838,0.54444,0.60442,0.52411,0.53849,0.57462,0.60721,0.54726,0.53689,0.53205,0.5491,0.54881,0.53115,0.53275,0.52634,0.53372,0.56997,0.53953,0.54132,0.54371,0.52596,0.56666,0.52819,0.53548,0.55413,0.53941,0.53719,0.52998,
0.57021,0.55649,0.69891,0.5338,0.54206,0.68029,0.54599,0.55854,0.53124,0.54635,0.53535,0.54644,0.54217,0.52979,0.53225,0.5484,0.63611,0.54113,0.54777,0.55198,0.47088,0.53468,0.52017,0.53907,0.56815,0.53785,0.53351,0.53436,
0.5493,0.5273,0.54317,0.53749,0.5309,0.53189,0.52673,0.53473,0.52993,0.52456,0.52589,0.53082,0.52279,0.52271,0.53344,0.51742,0.52401,0.52015,0.52223,0.52419,0.5387,0.53284,0.55905,0.52622,0.52563,0.52274,0.52227,0.52674,
0.87212,0.91093,1.0456,0.83532,0.89604,0.92156,0.87885,0.85729,0.85014,0.86683,0.85728,0.84038,0.86123,0.91235,0.85062,0.87115,0.86826,0.91273,0.86476,0.88798,0.87149,1.2536,0.9244,0.86545,0.85634,0.90945,0.94674,0.86317,
0.53638,0.52554,0.57818,0.54081,0.51709,0.5641,0.55784,0.52563,0.51776,0.51947,0.52157,0.52169,0.5167,0.51356,0.51228,0.51453,0.54858,0.51666,0.5197,0.52189,0.50464,0.53456,0.56449,0.51678,0.52762,0.51782,0.51481,0.52465,
0.42322,0.39565,0.36853,0.38398,0.4121,0.34899,0.38846,0.41533,0.41388,0.38296,0.40726,0.41518,0.39316,0.40203,0.39897,0.39199,0.35954,0.39746,0.39672,0.39302,0.44842,0.3977,0.38812,0.40634,0.39497,0.3983,0.40098,0.39145,
0.91308,0.87599,0.93976,0.9042,0.87287,0.91449,0.87355,0.88772,0.87438,0.85704,0.86749,0.87531,0.86378,0.86355,0.85111,0.86141,0.88569,0.86393,0.86638,0.86503,0.87042,0.87984,0.94385,0.87093,0.87182,0.8644,0.86343,0.87732,
0.41527,0.40146,0.40704,0.393,0.40761,0.39074,0.40355,0.40712,0.40421,0.39766,0.40269,0.40617,0.39646,0.40074,0.40873,0.39337,0.3903,0.39845,0.39747,0.39994,0.41888,0.4224,0.40477,0.40109,0.39982,0.40035,0.40227,0.39527,
0.92424,0.88025,0.96558,0.8539,0.88662,0.9191,0.85073,0.90445,0.88115,0.84557,0.87358,0.89083,0.86299,0.8692,0.84352,0.87053,0.89023,0.87305,0.87287,0.86857,0.87659,0.88064,0.85612,0.87934,0.882,0.86908,0.87212,0.85987,
0.88282,0.89307,0.88195,0.88239,0.90023,0.92607,0.92675,0.85955,0.86674,1.0004,0.87852,0.87634,0.90352,0.87364,1.0951,0.85371,0.9388,0.85752,0.87365,0.92192,0.87312,0.94548,0.91875,0.8651,0.90158,0.88472,0.87532,0.87805,
0.91453,0.88347,0.92581,0.90878,0.88369,0.91367,0.88266,0.8882,0.87969,0.88681,0.87431,0.88062,0.87608,0.87135,0.90016,0.86453,0.89316,0.86757,0.87211,0.87905,0.88229,0.896,0.95106,0.87583,0.8799,0.87305,0.87103,0.88394,
0.55396,0.52518,0.54778,0.5394,0.52882,0.53445,0.51364,0.5379,0.53047,0.51414,0.52339,0.53091,0.52009,0.52043,0.51678,0.51796,0.52179,0.51888,0.52121,0.51915,0.53637,0.51673,0.5585,0.5267,0.52337,0.51946,0.51896,0.52617,
0.92434,0.88268,0.90577,0.8752,0.89562,0.88375,0.87702,0.90328,0.8921,0.87718,0.88575,0.89893,0.87579,0.8759,0.90031,0.8687,0.87733,0.87223,0.87743,0.88001,0.90981,0.87698,0.89011,0.88497,0.88628,0.87601,0.87494,0.87296,
0.91431,0.88341,0.92573,0.89328,0.88625,0.9047,0.88788,0.89153,0.88182,0.88033,0.8781,0.88524,0.87395,0.87301,0.89346,0.86563,0.88842,0.87042,0.87347,0.87893,0.88852,0.90116,0.92693,0.87748,0.88168,0.87462,0.8739,0.8784,
