equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.23378,0.54086,0.55631,0.1009,0.54881,0.058419,0.14498,8.01E-17,0.49448,0.17775,0.49777,0.06993,0.33608,0.14219,0.14748,0.13651,0.38054,0.37192,0.26132,0.19756,0.17199,0.058982,0.31365,0.21094,0.24862,0.1169,0.3586,0.14474,
0.9117,1.5692,1.9369,0.37688,1.7368,0.29004,0.53225,4.50E-16,1.9151,0.7291,1.8648,0.24888,1.1864,0.56835,0.62504,0.5266,1.5338,1.5026,1.0101,0.81823,0.731,0.29283,0.67826,0.79759,1.012,0.45167,1.341,0.60916,
0.47572,3.6681,2.2379,0.28431,3.0349,-0.17681,0.45264,-4.89E-16,1.0695,0.19119,1.3761,0.25563,1.2745,0.22376,0.063111,0.30524,0.53796,0.50868,0.57464,0.1749,0.063583,-0.17851,3.2285,0.54843,0.30417,0.25799,1.0031,0.082048,
0.32058,0.51418,0.66488,0.13137,0.58262,0.10631,0.18485,1.68E-16,0.67248,0.25887,0.65041,0.085854,0.40854,0.20081,0.22325,0.18477,0.54279,0.532,0.35455,0.29104,0.26123,0.10734,0.20057,0.27871,0.35881,0.15853,0.46753,0.21731,
0.23745,0.81103,0.67776,0.11053,0.75292,0.029201,0.16332,1.50E-17,0.50869,0.16317,0.5426,0.082578,0.40155,0.13774,0.12564,0.14145,0.36242,0.35247,0.26979,0.17751,0.1455,0.029482,0.58257,0.2264,0.23196,0.12079,0.3921,0.12535,
0.34678,0.92657,0.87875,0.1535,0.90693,0.072348,0.22269,8.73E-17,0.73657,0.25543,0.75596,0.10922,0.52712,0.20776,0.20731,0.20383,0.55305,0.53969,0.38971,0.28206,0.24127,0.073045,0.59063,0.31868,0.35903,0.17438,0.54518,0.20442,
0.50295,1.0359,1.1419,0.21315,1.0853,0.14039,0.30407,2.05E-16,1.0607,0.39091,1.0528,0.14481,0.69367,0.30918,0.32909,0.29233,0.83046,0.81249,0.56008,0.43632,0.38427,0.14174,0.54595,0.4479,0.54492,0.2505,0.7579,0.32196,
0.10562,0.27545,0.26473,0.046543,0.27118,0.022814,0.06741,2.83E-17,0.22417,0.078245,0.22929,0.032966,0.15899,0.063449,0.063764,0.062008,0.16907,0.16503,0.11858,0.086506,0.074237,0.023034,0.17307,0.096747,0.10988,0.053059,0.16533,0.062819,
0.30277,1.2313,0.94915,0.14701,1.1074,0.01452,0.22035,-3.10E-17,0.65349,0.19495,0.71976,0.114,0.55738,0.17059,0.142,0.18247,0.44396,0.43036,0.3473,0.2089,0.16353,0.01466,0.9418,0.29784,0.28027,0.15556,0.52095,0.14351,
0.04788,0.16017,0.13522,0.022185,0.14931,0.0062757,0.032726,3.87E-18,0.10249,0.033125,0.10894,0.016503,0.080197,0.027861,0.025646,0.028487,0.07339,0.071398,0.054346,0.036092,0.029715,0.0063361,0.11408,0.045496,0.047038,0.024329,0.078705,0.025555,
0.62233,0.99556,1.2896,0.25494,1.1291,0.20668,0.35867,3.26E-16,1.3054,0.50271,1.2622,0.16655,0.79248,0.38988,0.43362,0.35865,1.0539,1.033,0.68823,0.56521,0.50741,0.20867,0.38675,0.54093,0.69675,0.30772,0.90732,0.42206,
0.26364,0.94441,0.77144,0.12408,0.86878,0.027367,0.18403,5.47E-18,0.5659,0.17825,0.60867,0.093626,0.45596,0.15182,0.13545,0.15753,0.39836,0.38711,0.30029,0.19321,0.15666,0.02763,0.69114,0.25342,0.2541,0.13445,0.44003,0.13555,
0.20374,1.2607,0.82482,0.11222,1.068,-0.039987,0.17481,-1.31E-16,0.45041,0.10249,0.54548,0.095785,0.47448,0.10376,0.055675,0.12741,0.25897,0.24785,0.24093,0.10236,0.061847,-0.040372,1.0697,0.22048,0.15466,0.10806,0.39658,0.06082,
