equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.43494,0.40111,0.4311,0.48388,0.38543,0.44059,0.43669,0.41627,0.41849,0.40753,0.41266,0.40299,0.40605,0.41919,0.39877,0.40552,0.39608,0.4043,0.40545,0.41115,0.41224,0.41601,0.45628,0.41641,0.40178,0.41174,0.4001,0.43069,
0.41489,0.40308,0.41924,0.38937,0.39158,0.41929,0.39803,0.39607,0.394,0.38984,0.39458,0.39047,0.39262,0.39708,0.38513,0.38822,0.38717,0.3918,0.39503,0.39421,0.39541,0.40069,0.43129,0.40012,0.39258,0.39596,0.3951,0.40859,
0.38666,0.45432,0.40502,0.36875,0.39036,0.40279,0.38631,0.40119,0.38719,0.39461,0.39346,0.4016,0.39938,0.38596,0.38305,0.38756,0.39477,0.40958,0.41812,0.39143,0.39686,0.40501,0.39245,0.42194,0.39141,0.40126,0.42451,0.38996,
0.97751,0.86307,0.83831,1.4495,0.86147,0.89261,1.0279,0.90365,0.916,0.90566,0.89528,0.90426,0.88063,0.88783,0.84385,0.88484,0.91555,0.89079,0.87531,0.87413,0.89972,0.89767,0.86923,0.94702,0.89132,0.89769,0.85532,0.85642,
0.40743,0.40583,0.3975,0.38993,0.41177,0.39357,0.3851,0.39173,0.3862,0.38554,0.38516,0.39175,0.3868,0.37956,0.38588,0.37716,0.39557,0.38731,0.39006,0.38319,0.38771,0.39229,0.39054,0.39591,0.39475,0.38755,0.39276,0.38574,
0.42414,0.40997,0.42449,0.40137,0.40948,0.42219,0.40443,0.40401,0.40165,0.39756,0.40125,0.39952,0.39964,0.4017,0.3952,0.39379,0.39893,0.39833,0.40134,0.40055,0.40226,0.40731,0.43068,0.40662,0.40305,0.40219,0.40196,0.41301,
0.93003,0.92569,1.2084,0.84695,1.3276,0.95211,0.88272,0.87692,0.88403,0.88532,0.91796,0.89688,0.88283,0.8837,0.90973,0.84682,0.96269,0.86033,0.90488,0.93318,0.88296,0.91238,0.89318,0.86937,0.97158,0.86582,0.94844,1.0261,
0.92313,0.86185,0.96376,0.85611,0.88409,0.94326,0.88331,0.86593,0.86964,0.85464,0.87318,0.85037,0.86028,0.88472,0.84631,0.85496,0.84616,0.85139,0.86038,0.87571,0.8692,0.88187,0.98101,0.86696,0.86562,0.86774,0.86031,0.92777,
0.85899,0.96103,0.87525,0.85774,0.85697,0.87382,0.85336,0.86726,0.84381,0.857,0.85471,0.87079,0.86379,0.83993,0.82946,0.84233,0.86251,0.88224,0.89585,0.84881,0.86148,0.87652,0.85418,0.91084,0.85457,0.86899,0.9062,0.84494,
0.93007,0.9087,0.89146,0.94379,0.90173,0.89721,0.89095,0.87849,0.87139,0.87219,0.87261,0.88268,0.87351,0.86475,0.85379,0.86007,0.88919,0.8774,0.8795,0.86577,0.87846,0.88739,0.89653,0.90324,0.88624,0.87977,0.88137,0.8685,
