equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.91194,0.87442,0.91776,0.87058,0.90397,0.93539,0.87695,0.88829,0.8466,0.88544,0.90211,0.89298,0.86975,0.87128,0.90104,0.86365,0.85162,0.86534,0.875,0.89848,0.85869,0.87086,0.88886,0.87803,0.88397,0.89357,0.91309,0.89876,
0.41567,0.40566,0.40706,0.40041,0.40917,0.39208,0.39886,0.40307,0.43245,0.40076,0.40707,0.39811,0.39416,0.39277,0.41469,0.39712,0.40125,0.39635,0.40015,0.40466,0.41507,0.39872,0.41072,0.40663,0.40041,0.40578,0.41474,0.39812,
0.56074,0.54516,0.58573,0.54157,0.55517,0.58403,0.53989,0.55508,0.53521,0.54466,0.55289,0.56664,0.53781,0.54402,0.5543,0.53812,0.53371,0.54479,0.53733,0.55221,0.5384,0.54821,0.56752,0.55269,0.55241,0.55146,0.55727,0.55412,
0.4233,0.42018,0.43844,0.41539,0.42156,0.45343,0.41202,0.42731,0.43294,0.41576,0.41736,0.42219,0.41142,0.41374,0.41932,0.41551,0.41549,0.41783,0.41338,0.41457,0.42412,0.42439,0.42349,0.42596,0.42801,0.41799,0.41977,0.41065,
0.40313,0.40449,0.40835,0.40044,0.39867,0.41023,0.39188,0.40625,0.43804,0.39407,0.39341,0.39463,0.39166,0.39172,0.39952,0.3979,0.40385,0.40326,0.3954,0.39025,0.41702,0.40821,0.41114,0.40845,0.4062,0.39618,0.39859,0.38391,
0.86741,0.87749,0.93473,0.85335,0.88556,1.0772,0.86295,0.91574,0.87328,0.87322,0.87226,0.88522,0.86404,0.87692,0.85615,0.87579,0.86108,0.87002,0.86267,0.86398,0.86864,0.89396,0.86143,0.89275,0.92599,0.86894,0.85823,0.85978,
0.92617,0.87489,0.8772,0.87005,0.91368,0.8788,0.88435,0.876,0.86015,0.88997,0.91429,0.86443,0.86974,0.86149,0.91649,0.85836,0.84899,0.85364,0.8837,0.90937,0.86195,0.85206,0.88517,0.8646,0.86691,0.89888,0.93395,0.90634,
0.40397,0.39832,0.40334,0.39822,0.3993,0.41426,0.3917,0.40245,0.41149,0.39463,0.3951,0.39106,0.39162,0.38998,0.39752,0.39298,0.39431,0.39966,0.39515,0.39193,0.4023,0.40325,0.40501,0.39979,0.40192,0.39572,0.40157,0.3887,
0.88965,0.87266,0.89042,0.91731,0.86216,0.90886,0.85988,0.88838,0.8641,0.87181,0.84957,0.86421,0.87935,0.86343,0.85493,0.8698,0.87359,0.92622,0.88294,0.84061,0.87625,0.93405,0.90201,0.87937,0.88944,0.86599,0.88133,0.84037,
0.92763,0.88185,0.88538,0.87546,0.91515,0.87893,0.88676,0.88075,0.88726,0.89334,0.9151,0.87101,0.87252,0.86412,0.92225,0.86593,0.86066,0.85634,0.88784,0.90921,0.88011,0.85976,0.87872,0.87634,0.87381,0.90274,0.93426,0.89967,
0.97265,0.93487,1.4037,0.93464,0.9389,1.0261,0.897,0.9653,0.86756,0.93153,0.96061,1.3306,0.90532,0.99277,1.0235,0.94305,0.93707,0.92601,0.85718,0.98697,0.95162,0.97953,0.97653,1.0842,0.96842,1.0034,0.94049,0.97839,
0.43371,0.40602,0.38664,0.43373,0.41606,0.38969,0.41278,0.40561,0.39218,0.41887,0.41365,0.38514,0.41713,0.39809,0.41706,0.4035,0.40262,0.42311,0.42667,0.40738,0.40489,0.42391,0.4023,0.39877,0.40367,0.41531,0.43809,0.40387,
0.42216,0.40379,0.40057,0.41295,0.41499,0.4226,0.40693,0.40864,0.39361,0.41162,0.4123,0.39243,0.40709,0.39851,0.41149,0.40034,0.39649,0.40804,0.41324,0.40766,0.39965,0.41085,0.40128,0.40021,0.40781,0.41023,0.42433,0.40547,
0.43255,0.40366,0.40296,0.42637,0.4158,0.38864,0.40973,0.40315,0.38921,0.41642,0.41533,0.39982,0.41201,0.39809,0.42127,0.40104,0.3995,0.41403,0.41975,0.41075,0.40326,0.41675,0.39867,0.40214,0.40108,0.41686,0.43641,0.40632,
0.57009,0.54985,0.53352,0.5427,0.5668,0.56666,0.55099,0.55294,0.55427,0.55264,0.5633,0.52295,0.54334,0.53746,0.56058,0.53895,0.53505,0.53958,0.55252,0.55861,0.54389,0.53806,0.55881,0.53907,0.54869,0.55375,0.57289,0.55719,
0.40929,0.40621,0.43965,0.40625,0.40612,0.4478,0.39784,0.41587,0.41002,0.40319,0.40228,0.42168,0.40011,0.40402,0.40492,0.40398,0.40307,0.40946,0.39956,0.40014,0.40913,0.41808,0.40973,0.41706,0.41763,0.40587,0.40456,0.39704,
0.9049,0.86702,0.8359,0.89402,0.88673,0.89576,0.87354,0.87579,0.85026,0.88266,0.87863,0.8213,0.87668,0.8515,0.87567,0.85924,0.85347,0.88523,0.89234,0.86676,0.85953,0.88843,0.86495,0.85254,0.87373,0.87533,0.90989,0.86263,
0.53236,0.52046,0.52753,0.53528,0.51835,0.52098,0.51252,0.523,0.53813,0.51913,0.5132,0.51401,0.51707,0.50865,0.52209,0.5162,0.52092,0.53155,0.52322,0.50776,0.53237,0.53923,0.51968,0.52583,0.52346,0.5197,0.52972,0.49957,
0.40756,0.39647,0.41118,0.39827,0.4,0.40135,0.39131,0.39891,0.40408,0.39477,0.39774,0.40027,0.39055,0.38998,0.40273,0.39085,0.39193,0.39717,0.39338,0.39581,0.39956,0.40011,0.40625,0.40022,0.39712,0.39865,0.40566,0.39306,
0.89343,0.88706,0.87523,0.88128,0.8749,0.8701,0.86089,0.89438,0.89606,0.85102,0.8617,0.85314,0.8614,0.87159,0.855,0.8571,0.8652,0.92781,0.85592,0.8654,0.86209,0.89339,1.0577,0.86484,0.87366,0.85795,0.87803,0.89913,
0.93322,0.88967,0.94162,0.86779,0.91865,0.8818,0.88489,0.8945,0.85559,0.88127,0.92012,0.92257,0.86858,0.88825,0.91917,0.86156,0.85376,0.88395,0.86442,0.92799,0.8536,0.85931,1.0143,0.88184,0.87264,0.90384,0.929,0.95376,
0.53369,0.52392,0.53167,0.52967,0.52253,0.51867,0.51405,0.5236,0.55794,0.52033,0.5182,0.51764,0.51467,0.5084,0.53014,0.51834,0.52475,0.52222,0.5225,0.51274,0.54253,0.53266,0.51211,0.53144,0.52461,0.52321,0.53146,0.49954,
0.88089,0.90108,0.86523,0.86597,0.8787,0.87644,0.86162,0.89393,1.0409,0.8594,0.86405,0.83679,0.85171,0.85327,0.88117,0.87724,0.90127,0.87472,0.86638,0.85596,0.94703,0.88198,0.91641,0.90015,0.89191,0.86488,0.86967,0.83463,
0.54998,0.53095,0.54912,0.54077,0.53923,0.55074,0.52872,0.53696,0.52723,0.53542,0.53615,0.53494,0.52999,0.52497,0.54042,0.52646,0.52471,0.53645,0.5347,0.53202,0.53167,0.54262,0.53314,0.53531,0.53623,0.53768,0.54927,0.5279,
0.52505,0.53576,0.55862,0.51545,0.54584,0.7081,0.53106,0.56763,0.5194,0.53718,0.53524,0.52496,0.53147,0.53825,0.51399,0.53695,0.52102,0.52962,0.53112,0.52789,0.52054,0.54565,0.5156,0.53896,0.5767,0.52823,0.52089,0.52775,
0.40079,0.39531,0.40306,0.38822,0.40412,0.4504,0.39336,0.40539,0.39618,0.39729,0.39999,0.38784,0.39106,0.3907,0.39579,0.39224,0.38704,0.38841,0.39487,0.3957,0.39279,0.39571,0.38568,0.39612,0.40739,0.39615,0.40038,0.392,
0.53409,0.52204,0.5282,0.52403,0.52692,0.5412,0.51635,0.52726,0.53135,0.52049,0.5223,0.51361,0.51583,0.51243,0.52481,0.51516,0.5153,0.52411,0.52087,0.5182,0.52415,0.52787,0.53078,0.52262,0.52591,0.52201,0.53228,0.51491,
0.41946,0.40171,0.4083,0.40445,0.41244,0.40674,0.40213,0.40295,0.40534,0.4068,0.41138,0.39987,0.39928,0.39429,0.41589,0.39697,0.39565,0.39604,0.40561,0.40785,0.40448,0.40105,0.39418,0.40303,0.40191,0.4096,0.42119,0.40164,
0.54016,0.53224,0.52718,0.52775,0.53234,0.53454,0.52165,0.53603,0.54368,0.52001,0.52618,0.51372,0.51963,0.52119,0.52514,0.51863,0.52122,0.54119,0.52145,0.52517,0.52614,0.53211,0.58708,0.52417,0.52868,0.52318,0.53519,0.53313,
0.90767,0.87406,0.8602,0.88129,0.89676,0.91061,0.87701,0.88218,0.87155,0.88487,0.8905,0.84177,0.87305,0.85782,0.88935,0.86358,0.85753,0.87184,0.88742,0.88078,0.86973,0.87747,0.86837,0.86495,0.87992,0.88334,0.91173,0.87394,
