equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.4165,0.35212,0.3095,0.33319,0.61537,0.70947,2.1565,-0.00039844,0.41179,0.48266,0.34006,0.40768,0.70948,0.34162,0.54036,0.6525,0.096215,1.5071,0.37673,0.50862,0.31069,0.40793,-0.001741,0.28402,0.23109,0.34703,0.54853,1.1453,
0.066622,0.056325,0.049507,0.053296,0.098433,0.11349,0.34495,-6.37E-05,0.065869,0.077206,0.054395,0.065212,0.11349,0.054645,0.086435,0.10437,0.01539,0.24108,0.060261,0.081358,0.049698,0.065253,-0.00027849,0.045432,0.036965,0.05551,0.087741,0.1832,
0.047811,0.040421,0.035528,0.038247,0.07064,0.081442,0.24755,-4.57E-05,0.047271,0.055406,0.039036,0.046799,0.081443,0.039216,0.06203,0.074902,0.011045,0.17301,0.043246,0.058386,0.035665,0.046828,-0.00019985,0.032604,0.026528,0.039836,0.062967,0.13147,
0.062421,0.052773,0.046385,0.049935,0.092226,0.10633,0.3232,-5.97E-05,0.061716,0.072337,0.050965,0.0611,0.10633,0.051199,0.080985,0.097791,0.01442,0.22588,0.056461,0.076227,0.046564,0.061138,-0.00026093,0.042567,0.034634,0.05201,0.082208,0.17165,
0.054815,0.046343,0.040733,0.04385,0.080988,0.093373,0.28381,-5.24E-05,0.054195,0.063522,0.044755,0.053655,0.093374,0.04496,0.071116,0.085875,0.012663,0.19835,0.049581,0.066939,0.04089,0.053688,-0.00022913,0.03738,0.030414,0.045672,0.072191,0.15073,
0.033437,0.028269,0.024847,0.026749,0.049403,0.056958,0.17313,-3.20E-05,0.03306,0.038749,0.027301,0.03273,0.056959,0.027426,0.043382,0.052384,0.0077244,0.121,0.030245,0.040833,0.024943,0.03275,-0.00013977,0.022802,0.018553,0.02786,0.044037,0.091947,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.057945,0.048989,0.043058,0.046354,0.085612,0.098704,0.30002,-5.54E-05,0.05729,0.067149,0.04731,0.056718,0.098706,0.047528,0.075177,0.090778,0.013386,0.20968,0.052412,0.070761,0.043225,0.056753,-0.00024221,0.039514,0.03215,0.04828,0.076313,0.15934,
0.085461,0.072252,0.063506,0.068367,0.12627,0.14558,0.44249,-8.18E-05,0.084496,0.099038,0.069777,0.083653,0.14558,0.070097,0.11088,0.13389,0.019742,0.30925,0.077301,0.10436,0.063751,0.083704,-0.00035724,0.058279,0.047418,0.071207,0.11255,0.235,
0.17009,0.1438,0.12639,0.13607,0.25131,0.28974,0.88068,-0.00016272,0.16817,0.19711,0.13887,0.16649,0.28974,0.13951,0.22068,0.26647,0.039293,0.61549,0.15385,0.20771,0.12688,0.16659,-0.000711,0.11599,0.094375,0.14172,0.22401,0.46772,
-0.00024787,-0.00020956,-0.00018419,-0.00019829,-0.00036623,-0.00042223,-0.0012834,2.37E-07,-0.00024507,-0.00028725,-0.00020238,-0.00024263,-0.00042224,-0.00020331,-0.00032159,-0.00038833,-5.73E-05,-0.00089695,-0.00022421,-0.0003027,-0.00018491,-0.00024278,1.04E-06,-0.00016903,-0.00013753,-0.00020653,-0.00032645,-0.00068161,
