equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.16182,0.24808,0.029468,0.066361,0.16361,0.071185,0.18873,-6.48E-18,0.1488,0.087798,0.03687,0.11667,0.15691,0.22803,4.05E-20,0.15834,0.12162,0.12592,0.083878,0.10042,0.17178,0.12617,0.11587,0.17812,0.081561,0.1971,0.21286,0.14844,
-7.24E-16,-1.16E-15,-1.33E-16,-2.95E-16,-7.50E-16,-3.16E-16,-8.39E-16,2.48E-32,-6.62E-16,-3.87E-16,-1.73E-16,-5.25E-16,-7.52E-16,-1.03E-15,-1.83E-34,-7.07E-16,-5.41E-16,-5.59E-16,-3.51E-16,-4.47E-16,-7.76E-16,-5.83E-16,-5.07E-16,-7.90E-16,-3.60E-16,-8.74E-16,-9.59E-16,-6.91E-16,
0.58937,0.91579,0.10764,0.24124,0.59999,0.25875,0.6863,-2.27E-17,0.54118,0.31842,0.13604,0.42558,0.58297,0.83392,1.48E-19,0.5765,0.44235,0.4577,0.29993,0.36517,0.62743,0.46378,0.41946,0.64724,0.29601,0.71611,0.77687,0.54683,
0.42816,0.66948,0.078308,0.1751,0.43727,0.1878,0.49822,-1.61E-17,0.39289,0.23086,0.099427,0.3094,0.42742,0.60699,1.08E-19,0.41874,0.32115,0.3322,0.216,0.26509,0.45642,0.33838,0.30385,0.46969,0.21469,0.51964,0.56492,0.39937,
0.32726,0.50775,0.059752,0.13398,0.3329,0.14371,0.38115,-1.26E-17,0.30055,0.1769,0.075431,0.23628,0.323,0.46285,8.21E-20,0.32013,0.24567,0.25421,0.16689,0.20281,0.34829,0.25726,0.23308,0.35949,0.16443,0.39775,0.43128,0.30326,
0.20903,0.32554,0.038196,0.085534,0.21304,0.09174,0.24335,-7.98E-18,0.19189,0.11285,0.048354,0.15098,0.20745,0.29597,5.25E-20,0.20445,0.15685,0.16228,0.10604,0.12948,0.22264,0.16475,0.14862,0.22947,0.10492,0.25388,0.27563,0.19431,
0.25094,0.37644,0.045483,0.10321,0.25095,0.11073,0.29338,-1.07E-17,0.23127,0.13706,0.055994,0.18047,0.23561,0.35131,6.24E-20,0.24569,0.18902,0.19589,0.13381,0.15611,0.26519,0.19279,0.1814,0.27723,0.12718,0.30682,0.329,0.22602,
0.055077,0.089445,0.010159,0.022402,0.057363,0.024019,0.063801,-1.81E-18,0.050331,0.029332,0.013266,0.039983,0.058092,0.079006,1.40E-20,0.053809,0.041144,0.042483,0.026278,0.033946,0.059195,0.044682,0.038394,0.060014,0.027335,0.066372,0.073107,0.053054,
0.34286,0.54398,0.062911,0.13993,0.3528,0.15006,0.39828,-1.23E-17,0.31412,0.184,0.080746,0.24819,0.34964,0.48825,8.65E-20,0.33518,0.25677,0.26542,0.16939,0.21191,0.36663,0.2737,0.24168,0.37516,0.17125,0.415,0.45341,0.32379,
0.31543,0.48917,0.057585,0.12915,0.32079,0.13852,0.36739,-1.22E-17,0.2897,0.17052,0.072672,0.22772,0.31111,0.44605,7.91E-20,0.30855,0.23679,0.24503,0.16095,0.19548,0.33566,0.24789,0.22469,0.34652,0.15851,0.38339,0.41565,0.29218,
0.50525,0.83554,0.093584,0.20495,0.53124,0.21972,0.58398,-1.54E-17,0.46077,0.26743,0.12384,0.3676,0.54695,0.72895,1.29E-19,0.49337,0.37669,0.38859,0.23426,0.3107,0.54521,0.4151,0.34908,0.54871,0.24948,0.60674,0.67263,0.49428,
0.2169,0.34013,0.039695,0.088668,0.22185,0.095098,0.25231,-8.09E-18,0.19897,0.11685,0.050509,0.15679,0.21744,0.30777,5.46E-20,0.21211,0.16264,0.16821,0.10898,0.13425,0.23136,0.17176,0.15373,0.23782,0.10868,0.26311,0.28631,0.20281,
