equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.40571,0.41617,0.40116,0.4026,0.41052,0.40049,0.40849,0.40768,0.42553,0.40041,0.41856,0.40416,0.39882,0.39614,0.41517,0.38455,0.40103,0.39801,0.42592,0.39837,0.41306,0.41079,0.38175,0.40122,0.39957,0.40958,0.40176,0.40131,
0.4112,0.41574,0.40437,0.40787,0.41339,0.41405,0.41232,0.41057,0.42447,0.40134,0.40531,0.40571,0.40178,0.39841,0.40518,0.3974,0.40343,0.40196,0.39944,0.39115,0.41292,0.41837,0.40876,0.4125,0.40849,0.40416,0.40111,0.39909,
0.54271,0.56513,0.53654,0.53802,0.5229,0.53884,0.53401,0.53892,0.53149,0.53725,0.59496,0.53499,0.52193,0.52847,0.56663,0.52038,0.53531,0.53138,0.57567,0.52644,0.52876,0.53791,0.51715,0.53112,0.53327,0.56301,0.52307,0.50494,
0.90121,0.88004,0.89561,0.89645,0.9607,0.89762,0.89633,0.89276,0.90426,0.90844,0.89226,0.8945,0.92267,0.88472,0.92838,0.90534,0.89525,0.90357,0.95755,0.93459,0.93519,0.89201,1.0236,0.88676,0.90943,0.87827,0.94532,0.98696,
0.40098,0.40397,0.39484,0.39362,0.39697,0.4006,0.39072,0.3931,0.37968,0.39351,0.40158,0.38989,0.39053,0.38712,0.39946,0.38771,0.39015,0.39274,0.39453,0.38349,0.39173,0.39352,0.39777,0.39878,0.40135,0.39447,0.39525,0.38528,
0.89316,0.88688,0.87984,0.87472,0.90127,0.89158,0.86881,0.87262,0.83998,0.87802,0.86799,0.86679,0.87982,0.86204,0.88241,0.86839,0.8674,0.87791,0.87131,0.86208,0.88055,0.87243,0.90869,0.89043,0.90019,0.86311,0.89639,0.88439,
0.86883,0.85593,0.86301,0.85483,0.93693,0.84477,0.86965,0.86502,0.89393,0.86825,0.83374,0.86369,0.88929,0.85096,0.88478,0.82997,0.85649,0.86436,0.92767,0.89458,0.91545,0.86093,0.8653,0.8585,0.8723,0.8396,0.92085,0.95367,
0.9268,0.91577,0.91145,0.88955,0.934,0.90688,0.88178,0.89161,0.8154,0.90384,0.86297,0.88471,0.90977,0.88656,0.89705,0.86864,0.88361,0.90518,0.88423,0.88127,0.90082,0.87805,0.8502,0.92686,0.94079,0.87495,0.94489,0.9096,
0.88653,0.8897,0.87269,0.89014,0.94143,0.89227,0.92912,0.90967,1.0369,0.86379,0.83017,0.89673,0.88756,0.8665,0.86275,0.85085,0.88141,0.86915,0.86657,0.85985,0.94763,0.94505,0.88236,0.89893,0.87492,0.85834,0.88064,0.92019,
0.39334,0.39713,0.38804,0.39106,0.39589,0.39556,0.39208,0.39154,0.39861,0.38796,0.39899,0.38849,0.3866,0.38264,0.39648,0.38533,0.3878,0.38697,0.39601,0.38259,0.39428,0.39615,0.40663,0.39091,0.39127,0.39103,0.38751,0.38771,
