equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.53785,0.52109,0.52089,0.50961,0.52475,0.52435,0.53476,0.52385,0.52597,0.53618,0.52188,0.51117,0.52926,0.5154,0.51457,0.53143,0.5272,0.52202,0.53325,0.53303,0.52983,0.53383,0.51418,0.51131,0.51962,0.53385,0.52107,0.52089,
0.53231,0.5208,0.53405,0.51958,0.52313,0.53725,0.52949,0.52965,0.52429,0.53489,0.52148,0.51783,0.52163,0.51662,0.57263,0.5199,0.52358,0.51871,0.53061,0.53119,0.52884,0.53035,0.51098,0.51385,0.51841,0.52827,0.51764,0.51772,
0.41135,0.39603,0.41312,0.41601,0.40205,0.40922,0.40375,0.41007,0.40513,0.40223,0.39881,0.39667,0.40077,0.3947,0.39442,0.39733,0.3984,0.40446,0.40808,0.4034,0.40988,0.40706,0.4087,0.39773,0.40007,0.39998,0.38574,0.40089,
0.41512,0.40013,0.4136,0.38942,0.41048,0.41732,0.40407,0.41997,0.39796,0.40306,0.39469,0.40944,0.39616,0.39559,0.39201,0.39579,0.397,0.4038,0.39509,0.39807,0.40001,0.40479,0.50404,0.39941,0.39799,0.40399,0.39342,0.40459,
0.5395,0.52909,0.53144,0.59079,0.53314,0.52042,0.52718,0.52745,0.53571,0.51963,0.54062,0.52513,0.5298,0.52221,0.5298,0.51638,0.52039,0.5321,0.54895,0.52527,0.54092,0.53055,0.53868,0.52232,0.52785,0.52453,0.57905,0.5284,
0.91685,0.88841,0.88754,0.90524,0.91376,0.88908,0.89571,0.90659,0.88636,0.88859,0.87837,0.87352,0.88335,0.87346,0.90173,0.87496,0.87815,0.89005,0.89236,0.88185,0.89446,0.89436,1.0852,0.87567,0.88067,0.88818,0.87459,0.89288,
0.54403,0.53417,0.58308,0.71175,0.54177,0.54744,0.51769,0.55576,0.55727,0.50206,0.56016,0.5517,0.52819,0.53531,0.57589,0.49291,0.51394,0.55502,0.57033,0.52223,0.56828,0.53389,0.54322,0.55065,0.54615,0.50654,0.58915,0.54225,
0.55644,0.53951,0.56878,0.52054,0.53842,0.57324,0.5517,0.56019,0.54556,0.5579,0.54338,0.55622,0.54383,0.53873,0.54282,0.54705,0.54694,0.54469,0.54687,0.55424,0.54815,0.55495,0.51873,0.5392,0.54137,0.55508,0.5456,0.54108,
0.89279,0.86258,0.90006,0.93101,0.87752,0.88725,0.87157,0.89289,0.88025,0.86479,0.87051,0.86745,0.86697,0.85838,0.86779,0.85316,0.85977,0.88025,0.88772,0.8694,0.89077,0.87991,0.92273,0.867,0.86981,0.86291,0.8586,0.87267,
0.40252,0.3954,0.40959,0.37907,0.39446,0.4155,0.40166,0.40451,0.39524,0.40877,0.39543,0.40047,0.39389,0.39267,0.44104,0.39485,0.39807,0.3916,0.39836,0.40388,0.39733,0.40212,0.38335,0.38994,0.39215,0.40372,0.39921,0.39144,
0.40691,0.39471,0.40081,0.39505,0.40261,0.4024,0.39744,0.40588,0.39331,0.39555,0.39254,0.39816,0.39207,0.38928,0.39022,0.38977,0.39082,0.3962,0.39463,0.39243,0.39559,0.39777,0.46959,0.39079,0.39172,0.3972,0.40161,0.39666,
0.41439,0.40198,0.40736,0.41474,0.40706,0.40606,0.41015,0.40702,0.40825,0.41013,0.40318,0.39287,0.40647,0.39839,0.41824,0.40374,0.40436,0.40447,0.41429,0.40969,0.41295,0.41105,0.4032,0.3974,0.40245,0.40637,0.39348,0.40276,
0.90072,0.87009,0.90549,0.87668,0.88102,0.90558,0.88456,0.90256,0.87982,0.88483,0.87213,0.88321,0.87404,0.86518,0.8639,0.87138,0.87301,0.88191,0.88259,0.88165,0.88664,0.88947,0.93242,0.87,0.87287,0.88279,0.86572,0.87739,
0.96084,0.92237,1.4048,0.89161,0.88425,1.4029,0.90225,1.2402,0.95428,0.95649,0.96458,1.3318,0.8618,0.99248,1.0246,0.86104,0.93009,1.0149,0.85899,0.95357,0.94569,0.9741,0.95422,1.0817,0.98316,0.95192,0.96664,0.9723,
0.90117,0.88971,0.88132,0.93338,0.8903,0.8777,0.89313,0.8771,0.89234,0.8924,0.90138,0.87289,0.88999,0.87616,0.94759,0.87736,0.88249,0.87993,0.91551,0.89279,0.8992,0.89304,0.85948,0.86669,0.8798,0.89258,0.95862,0.87855,
0.42813,0.41765,0.4293,0.41835,0.41816,0.43021,0.42231,0.42597,0.41975,0.42343,0.42173,0.4254,0.41855,0.41422,0.41716,0.41717,0.41777,0.41898,0.42393,0.42197,0.42171,0.42393,0.42128,0.41366,0.41628,0.4245,0.44048,0.4172,
0.53265,0.51555,0.52952,0.5191,0.51965,0.5296,0.52649,0.52723,0.52286,0.52744,0.51831,0.5154,0.52138,0.51224,0.51548,0.52058,0.51989,0.52064,0.52785,0.52615,0.52726,0.52844,0.51566,0.51212,0.51695,0.52503,0.51444,0.51777,
0.90778,0.88086,0.871,0.88219,0.90276,0.87535,0.88807,0.89238,0.87524,0.88096,0.87207,0.86767,0.87664,0.86433,0.87026,0.87115,0.87075,0.87941,0.8824,0.87314,0.88119,0.88501,1.0681,0.86375,0.8704,0.88445,0.88947,0.88315,
0.53363,0.51633,0.53206,0.52155,0.52186,0.53197,0.52581,0.53055,0.52265,0.52611,0.51822,0.51856,0.52029,0.51285,0.5162,0.51872,0.51894,0.52185,0.52649,0.52459,0.52698,0.52802,0.53583,0.5139,0.51748,0.52429,0.51499,0.51926,
0.89353,0.94272,0.96053,0.96022,0.94065,0.98974,0.91264,0.93243,0.90091,0.96297,0.91717,0.90402,0.86943,0.92228,1.6797,0.83703,0.90803,0.85742,0.92664,0.93334,0.91379,0.90459,0.95175,0.89572,0.8926,0.90543,0.91494,0.87898,
0.53857,0.52041,0.54299,0.51815,0.52556,0.54421,0.52983,0.54031,0.52599,0.53117,0.52184,0.53031,0.52311,0.51787,0.51613,0.52279,0.52332,0.52713,0.52726,0.52872,0.52964,0.53273,0.54884,0.52034,0.52204,0.52979,0.51915,0.52436,
0.39837,0.38623,0.39728,0.39482,0.38923,0.39616,0.39273,0.39493,0.39154,0.39262,0.3893,0.38767,0.3896,0.38364,0.38562,0.38765,0.3879,0.39021,0.39559,0.39237,0.3948,0.39462,0.3897,0.38404,0.38718,0.39178,0.39136,0.38786,
