equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.38002,0.38299,0.045384,0.086845,0.25761,0.23511,-2.18E-17,0.27004,0.091066,0,0.094143,0.14189,0.23541,0.20312,0.096729,0.057354,0.204,0.2086,0.76639,0.70923,0.10916,0.13973,0.2057,0.12746,0.096189,0.12288,0.27604,0.6775,
0.32984,0.33242,0.039391,0.075377,0.2236,0.20407,-1.89E-17,0.23438,0.079041,0,0.081712,0.12315,0.20433,0.17629,0.083956,0.04978,0.17707,0.18106,0.66519,0.61557,0.094746,0.12128,0.17854,0.11063,0.083488,0.10665,0.23959,0.58804,
0.23703,0.23889,0.028308,0.054168,0.16068,0.14665,-1.36E-17,0.16843,0.056801,0,0.058721,0.088499,0.14684,0.12669,0.060333,0.035774,0.12725,0.13011,0.47803,0.44237,0.068087,0.087157,0.1283,0.079504,0.059997,0.076642,0.17218,0.42258,
0.25362,0.25561,0.030289,0.057959,0.17193,0.15691,-1.45E-17,0.18022,0.060776,0,0.06283,0.094693,0.15711,0.13556,0.064556,0.038277,0.13615,0.13922,0.51148,0.47333,0.072853,0.093257,0.13728,0.085068,0.064196,0.082006,0.18423,0.45216,
0.19096,0.19245,0.022806,0.043639,0.12945,0.11814,-1.10E-17,0.13569,0.04576,0,0.047307,0.071297,0.1183,0.10207,0.048606,0.02882,0.10251,0.10482,0.38511,0.35639,0.054853,0.070216,0.10337,0.06405,0.048335,0.061745,0.13871,0.34044,
0.2308,0.2326,0.027563,0.052743,0.15645,0.14279,-1.32E-17,0.164,0.055306,0,0.057175,0.08617,0.14297,0.12336,0.058745,0.034832,0.1239,0.12669,0.46545,0.43073,0.066296,0.084863,0.12493,0.077411,0.058418,0.074625,0.16765,0.41146,
0.23811,0.23997,0.028436,0.054413,0.16141,0.14731,-1.37E-17,0.1692,0.057058,0,0.058986,0.088899,0.1475,0.12726,0.060606,0.035935,0.12782,0.1307,0.48019,0.44437,0.068395,0.087551,0.12888,0.079863,0.060268,0.076988,0.17296,0.42449,
0.34638,0.34909,0.041367,0.079157,0.23481,0.2143,-1.99E-17,0.24613,0.083004,0,0.085809,0.12933,0.21457,0.18513,0.088166,0.052276,0.18595,0.19014,0.69855,0.64644,0.099497,0.12736,0.18749,0.11618,0.087674,0.112,0.25161,0.61752,
0.93518,0.9425,0.11168,0.21371,0.63395,0.57858,-5.36E-17,0.66453,0.2241,0,0.23167,0.34916,0.57932,0.49984,0.23804,0.14114,0.50203,0.51335,1.886,1.7453,0.26863,0.34386,0.50621,0.31367,0.23671,0.30238,0.67931,1.6672,
-1.60E-18,-1.61E-18,-1.91E-19,-3.65E-19,-1.08E-18,-9.88E-19,9.16E-35,-1.13E-18,-3.83E-19,0,-3.96E-19,-5.96E-19,-9.89E-19,-8.53E-19,-4.06E-19,-2.41E-19,-8.57E-19,-8.76E-19,-3.22E-18,-2.98E-18,-4.59E-19,-5.87E-19,-8.64E-19,-5.36E-19,-4.04E-19,-5.16E-19,-1.16E-18,-2.85E-18,
0.31361,0.31607,0.037454,0.071669,0.2126,0.19403,-1.80E-17,0.22285,0.075152,0,0.077692,0.11709,0.19428,0.16762,0.079826,0.047331,0.16836,0.17215,0.63247,0.58529,0.090085,0.11532,0.16976,0.10519,0.079381,0.1014,0.22781,0.55911,
0.093082,0.09381,0.011116,0.021272,0.0631,0.057588,-5.34E-18,0.066143,0.022306,0,0.023059,0.034753,0.057662,0.049751,0.023693,0.014048,0.049969,0.051095,0.18772,0.17372,0.026738,0.034226,0.050385,0.031221,0.023561,0.030097,0.067614,0.16595,
0.19945,0.201,0.023819,0.045578,0.1352,0.12339,-1.14E-17,0.14172,0.047794,0,0.049409,0.074465,0.12355,0.1066,0.050766,0.030101,0.10707,0.10948,0.40222,0.37222,0.05729,0.073336,0.10796,0.066896,0.050483,0.064488,0.14488,0.35557,
0.42466,0.42798,0.050716,0.097047,0.28788,0.26273,-2.44E-17,0.30176,0.10176,0,0.1052,0.15855,0.26307,0.22698,0.10809,0.064091,0.22797,0.23311,0.85642,0.79254,0.12198,0.15615,0.22987,0.14244,0.10749,0.13731,0.30847,0.75709,
0.14612,0.14726,0.017451,0.033393,0.099055,0.090403,-8.38E-18,0.10383,0.035016,0,0.036199,0.054557,0.090519,0.0781,0.037193,0.022053,0.078442,0.08021,0.29469,0.2727,0.041973,0.053729,0.079095,0.049011,0.036986,0.047247,0.10614,0.26051,
0.054019,0.054441,0.0064512,0.012345,0.036619,0.03342,-3.10E-18,0.038385,0.012945,0,0.013382,0.020168,0.033463,0.028872,0.01375,0.0081526,0.028998,0.029652,0.10894,0.10081,0.015517,0.019862,0.02924,0.018118,0.013673,0.017466,0.039239,0.096304,
0.17714,0.17853,0.021155,0.040482,0.12008,0.10959,-1.02E-17,0.12588,0.042449,0,0.043884,0.066139,0.10974,0.09468,0.045089,0.026735,0.095095,0.097239,0.35725,0.3306,0.050884,0.065135,0.095887,0.059416,0.044838,0.057277,0.12868,0.31581,
0.96142,0.96894,0.11482,0.21971,0.65174,0.59481,-5.51E-17,0.68317,0.23039,0,0.23817,0.35896,0.59558,0.51386,0.24471,0.1451,0.51611,0.52775,1.9389,1.7943,0.27617,0.35351,0.52041,0.32247,0.24335,0.31086,0.69837,1.714,
0.0857,0.086371,0.010235,0.019585,0.058096,0.053021,-4.92E-18,0.060898,0.020537,0,0.021231,0.031997,0.053089,0.045806,0.021814,0.012934,0.046006,0.047043,0.17283,0.15994,0.024617,0.031512,0.046389,0.028745,0.021692,0.02771,0.062252,0.15279,
-4.87E-23,-4.91E-23,-5.82E-24,-1.11E-23,-3.30E-23,-3.01E-23,2.80E-39,-3.46E-23,-1.17E-23,0,-1.21E-23,-1.82E-23,-3.02E-23,-2.60E-23,-1.24E-23,-7.35E-24,-2.62E-23,-2.67E-23,-9.83E-23,-9.09E-23,-1.40E-23,-1.79E-23,-2.64E-23,-1.63E-23,-1.23E-23,-1.58E-23,-3.54E-23,-8.69E-23,
