equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.53832,0.52978,0.54113,0.53402,0.53406,0.5457,0.5316,0.53228,0.53549,0.52125,0.5346,0.53458,0.52523,0.53081,0.51992,0.52707,0.54756,0.52347,0.51493,0.52496,0.53772,0.53599,0.54968,0.5293,0.53112,0.52437,0.52386,0.53163,
0.8969,0.88149,0.89557,0.87605,0.90455,0.89101,0.88009,0.88208,0.87098,0.87121,0.86892,0.87947,0.86337,0.87282,0.87282,0.86555,0.88263,0.87091,0.88928,0.88317,0.87058,0.87863,0.87234,0.87161,0.87468,0.87693,0.88465,0.87196,
0.54502,0.53527,0.53628,0.54367,0.53453,0.54115,0.53561,0.53426,0.53929,0.52582,0.54613,0.54402,0.5327,0.53653,0.52728,0.53047,0.54177,0.52471,0.51501,0.53629,0.54748,0.53944,0.53465,0.53493,0.53423,0.53264,0.52751,0.53841,
0.91246,0.89493,0.88191,0.90678,0.89686,0.8811,0.8925,0.8927,0.9006,0.88373,0.91572,0.90421,0.88933,0.89287,0.89154,0.88118,0.88568,0.88213,0.88244,0.90531,0.91314,0.89619,0.90031,0.89122,0.88663,0.89589,0.89512,0.8992,
0.89325,0.87755,0.88593,0.86142,0.91439,0.86759,0.87336,0.88093,0.86297,0.87467,0.85562,0.86201,0.85287,0.86117,0.88008,0.85466,0.86204,0.87778,0.92483,0.88462,0.85294,0.86729,0.8906,0.86157,0.86377,0.87692,0.90149,0.8622,
0.53064,0.52141,0.5282,0.52372,0.52802,0.53037,0.52134,0.52052,0.51848,0.51289,0.52105,0.52591,0.51436,0.51957,0.51338,0.51451,0.5261,0.51146,0.51094,0.52174,0.5229,0.52258,0.51068,0.51829,0.51943,0.51815,0.51628,0.51934,
0.9175,0.89898,0.85725,0.93032,0.87706,0.85807,0.89745,0.90158,0.94012,0.8912,0.9669,0.91522,0.91081,0.90671,0.90534,0.89275,0.89302,0.89725,0.87506,0.91312,0.95894,0.91123,0.99675,0.90503,0.89157,0.905,0.90585,0.92528,
0.53565,0.52507,0.51551,0.53478,0.52269,0.51743,0.52359,0.52199,0.5277,0.5169,0.53981,0.53397,0.5232,0.52502,0.52163,0.51733,0.51853,0.51408,0.50954,0.53215,0.53855,0.52611,0.5154,0.52376,0.52055,0.52581,0.52091,0.5285,
0.40984,0.40151,0.39135,0.4128,0.39479,0.39545,0.40058,0.39809,0.40569,0.39392,0.41827,0.412,0.40263,0.40342,0.39781,0.39678,0.39707,0.39077,0.3807,0.40747,0.4174,0.40372,0.39015,0.40215,0.39882,0.40227,0.3945,0.40661,
0.53085,0.5212,0.51986,0.52859,0.52153,0.52265,0.52103,0.52046,0.52523,0.51309,0.532,0.52821,0.5183,0.52155,0.51543,0.51552,0.5243,0.51243,0.50656,0.52351,0.53241,0.52428,0.52447,0.52022,0.51899,0.51954,0.5167,0.52403,
0.55026,0.54917,0.65275,0.53465,0.57558,0.67999,0.56392,0.56293,0.54483,0.52888,0.50071,0.55128,0.53144,0.55549,0.49978,0.56492,0.66026,0.53802,0.50029,0.49811,0.52623,0.57248,0.57466,0.55139,0.57619,0.51642,0.50993,0.5374,
0.53571,0.52655,0.53197,0.51856,0.54653,0.52208,0.52478,0.52995,0.52249,0.52491,0.51744,0.51781,0.51353,0.5183,0.52773,0.51477,0.52222,0.52835,0.55234,0.52906,0.51609,0.52276,0.54897,0.51843,0.51961,0.5256,0.54064,0.51979,
0.53655,0.52893,0.54618,0.53252,0.53396,0.55146,0.53232,0.53496,0.54072,0.52116,0.53478,0.53186,0.5251,0.53138,0.51796,0.52932,0.55799,0.52708,0.51519,0.51914,0.53904,0.53871,0.57708,0.52984,0.53285,0.52146,0.52428,0.53267,
0.53568,0.52586,0.52552,0.51826,0.54543,0.51403,0.52285,0.52737,0.51903,0.52452,0.51742,0.5175,0.5126,0.51644,0.52922,0.51176,0.51271,0.52616,0.55384,0.53232,0.51468,0.51955,0.53567,0.51674,0.51664,0.52686,0.54123,0.51835,
0.40157,0.39888,0.41664,0.40203,0.40257,0.41428,0.40664,0.4236,0.45149,0.40382,0.42791,0.38697,0.40422,0.40673,0.39979,0.41167,0.45902,0.43122,0.41634,0.37623,0.42969,0.42251,0.62721,0.40662,0.40829,0.3902,0.42031,0.41822,
0.56176,0.55355,0.57807,0.55992,0.55514,0.59182,0.55747,0.55393,0.55459,0.53902,0.55292,0.56533,0.54887,0.55761,0.53299,0.55421,0.58519,0.538,0.51488,0.5427,0.56076,0.56303,0.54268,0.55496,0.56002,0.54346,0.53207,0.55416,
0.40208,0.39462,0.39495,0.3952,0.40123,0.39344,0.39339,0.39334,0.39064,0.38959,0.39399,0.39619,0.38835,0.39144,0.39179,0.387,0.39026,0.38809,0.39416,0.39817,0.39377,0.39298,0.38395,0.39082,0.39065,0.39403,0.39495,0.39201,
0.40307,0.39531,0.39105,0.40209,0.39412,0.39341,0.39457,0.39307,0.39643,0.38859,0.40445,0.40221,0.39343,0.39543,0.39125,0.38998,0.39301,0.38636,0.38186,0.39931,0.40427,0.39648,0.38553,0.39437,0.39271,0.395,0.39062,0.39729,
0.93407,0.91354,0.88157,0.92198,0.9204,0.87215,0.90536,0.9027,0.89989,0.90345,0.92664,0.92157,0.90238,0.90362,0.91836,0.88742,0.86472,0.89308,0.9168,0.94046,0.91885,0.90117,0.8497,0.90279,0.89453,0.92203,0.92004,0.90948,
0.94071,0.9218,0.89021,0.94331,0.91246,0.8883,0.91886,0.92113,0.94382,0.91273,0.9668,0.93408,0.92428,0.92344,0.92529,0.90968,0.90786,0.91423,0.90728,0.93696,0.96033,0.92674,0.96898,0.92193,0.91194,0.92672,0.92763,0.93654,
0.91814,0.89891,0.87755,0.87587,0.94557,0.84066,0.88709,0.89687,0.87009,0.90339,0.87312,0.87363,0.86769,0.87114,0.9202,0.86009,0.83215,0.90202,0.9888,0.92742,0.86074,0.87201,0.88051,0.87353,0.8694,0.90988,0.94622,0.8759,
0.91091,0.89286,0.87692,0.91039,0.88747,0.88166,0.89045,0.88676,0.89647,0.87795,0.91815,0.90968,0.89008,0.89334,0.88572,0.87999,0.88214,0.87217,0.8619,0.90485,0.91645,0.89484,0.86876,0.89101,0.88563,0.89385,0.88311,0.89878,
