equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.36547,0.20549,0.78337,0.90137,0.034445,0.51818,-0.20031,0.25537,-0.2045,1.6188,0.040467,1.7005,-0.069719,0.29776,0.52589,1.5864,0.57044,1.7015,0.46664,0.32201,-0.07783,1.0473,0.7521,0.042876,0.44908,0.54068,0.85907,0.28395,
0.85691,0.38768,1.2721,1.3576,0.11881,0.96423,-0.11489,0.57394,-0.11729,2.1927,0.45359,2.2539,0.039749,0.63528,0.99309,2.2028,0.82235,2.3034,0.96965,0.50975,0.27899,1.4423,1.2005,0.22901,0.68347,0.97535,1.2438,0.47583,
0.59445,0.25677,0.8095,0.84404,0.087336,0.63648,-0.033838,0.39494,-0.034546,1.3139,0.36103,1.3395,0.053843,0.43257,0.6579,1.3321,0.50389,1.3799,0.65657,0.32191,0.25319,0.86956,0.76002,0.17547,0.42637,0.63881,0.76327,0.30553,
1.1912,0.39953,0.93226,0.76782,0.22149,0.96905,0.36565,0.76105,0.3733,0.6746,1.1617,0.56658,0.35618,0.79,1.0251,0.81609,0.38032,0.70522,1.1636,0.34539,1.0712,0.50442,0.83515,0.50859,0.40297,0.92284,0.5882,0.38015,
1.068,0.35104,0.79273,0.63068,0.2015,0.84971,0.35496,0.68047,0.36238,0.48239,1.069,0.37558,0.33488,0.70353,0.90081,0.61583,0.30164,0.50348,1.0338,0.29094,0.99568,0.37484,0.7058,0.46583,0.33308,0.80509,0.46852,0.32634,
0.65895,0.24474,0.658,0.61522,0.11294,0.59926,0.11288,0.42727,0.11524,0.77707,0.55226,0.75016,0.14583,0.45287,0.62757,0.83365,0.3402,0.81498,0.67505,0.25287,0.47628,0.53438,0.60386,0.24898,0.31602,0.58419,0.51952,0.25816,
2.0041,0.62784,1.3023,0.93544,0.39059,1.5122,0.7825,1.2688,0.79887,0.37923,2.1237,0.13603,0.6951,1.2995,1.6116,0.65788,0.39698,0.3915,1.899,0.46546,2.0198,0.37088,1.1397,0.91629,0.50378,1.4148,0.62637,0.55004,
0.77248,0.24327,0.50959,0.37078,0.15004,0.58626,0.29681,0.48937,0.30302,0.16785,0.81372,0.075877,0.26517,0.50175,0.62444,0.27409,0.15998,0.17371,0.73365,0.18273,0.77229,0.15666,0.4469,0.35144,0.19918,0.54928,0.25185,0.21458,
0.82413,0.24022,0.42778,0.24043,0.16788,0.57399,0.38947,0.517,0.39762,-0.1499,0.94175,-0.27477,0.32461,0.52239,0.61694,-0.018887,0.064946,-0.16073,0.75716,0.1446,0.91864,-0.040845,0.36124,0.40131,0.13666,0.526,0.11057,0.18994,
0.46534,0.15582,0.36265,0.29788,0.08663,0.37788,0.14382,0.29724,0.14682,0.25915,0.45481,0.2166,0.1397,0.30845,0.39982,0.31466,0.14716,0.27088,0.45422,0.13426,0.41972,0.19428,0.32472,0.19904,0.15641,0.35971,0.22768,0.14799,
0.55544,0.16885,0.33001,0.21787,0.11034,0.40537,0.23629,0.35028,0.24123,0.01735,0.60823,-0.057187,0.20377,0.35672,0.43352,0.099291,0.081818,0.016196,0.5195,0.11557,0.58506,0.04731,0.28504,0.26098,0.11939,0.3761,0.13142,0.14204,
0.75823,0.23916,0.50246,0.36699,0.14712,0.57645,0.28991,0.48044,0.29597,0.17121,0.79727,0.081454,0.25946,0.49275,0.61389,0.27514,0.1591,0.17729,0.72062,0.18034,0.75619,0.15785,0.44092,0.34444,0.19699,0.54033,0.25031,0.21139,
