equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.53568,0.43915,0.79714,1.1963,0.52543,0.49533,0.30027,0.25348,0.20547,2.3548,1.0112,0.68259,0.23702,0.31362,0.37334,0.86303,0.40835,0.37008,0.60624,-2.16E-20,0.59448,2.2687,0.54779,0.052662,0.36959,0.84422,0.39955,0.55851,
0.28504,0.39358,0.55148,0.34047,0.34533,0.25423,0.24128,0.23388,0.16671,0.25551,0.47943,0.56958,0.15428,0.26823,0.34408,0.72706,0.56044,0.3272,0.50262,2.86E-20,0.22641,0.24397,0.4844,0.051917,0.44049,0.32053,0.32071,0.43774,
0.2707,0.39094,0.51217,0.23047,0.35365,0.27951,0.25988,0.24195,0.18144,0.051916,0.49734,0.57555,0.16372,0.27937,0.40093,0.66408,0.72522,0.34945,0.58754,3.67E-20,0.22034,0.033309,0.57905,0.058744,0.51232,0.25392,0.31961,0.44281,
0.29953,0.38197,0.53786,0.37639,0.36206,0.29451,0.25179,0.23221,0.17492,0.411,0.54695,0.56588,0.16581,0.27081,0.37107,0.67504,0.62308,0.33423,0.55194,2.56E-20,0.26547,0.38471,0.5351,0.054322,0.45898,0.3383,0.31788,0.44005,
0.11822,0.17008,0.23418,0.12855,0.14603,0.10503,0.10355,0.10124,0.071591,0.063299,0.19631,0.24506,0.065189,0.11558,0.14891,0.31302,0.24708,0.14127,0.21614,1.36E-20,0.090047,0.059985,0.20913,0.022553,0.1931,0.12744,0.13764,0.18756,
0.31189,0.40344,0.55349,0.35445,0.38755,0.32353,0.27477,0.24938,0.19166,0.35549,0.58869,0.60209,0.1799,0.29167,0.41735,0.6882,0.72979,0.36356,0.62115,3.04E-20,0.2798,0.32435,0.60735,0.060443,0.51648,0.33152,0.33637,0.46851,
0.28921,0.36863,0.50401,0.32701,0.36071,0.30787,0.25625,0.22963,0.17903,0.34764,0.55723,0.55365,0.16859,0.26964,0.39333,0.61832,0.69513,0.33744,0.58738,2.78E-20,0.26543,0.3154,0.57557,0.056558,0.48367,0.30474,0.30887,0.43195,
0.33855,0.3568,0.53586,0.53411,0.38757,0.35646,0.25721,0.2206,0.17916,0.89077,0.66943,0.54903,0.18119,0.26537,0.38005,0.61038,0.62023,0.32889,0.58416,1.27E-20,0.34954,0.83943,0.56275,0.053582,0.43786,0.42464,0.31032,0.43742,
0.36648,0.22151,0.4514,0.8892,0.34998,0.39164,0.1923,0.1359,0.13317,2,0.78032,0.38051,0.16572,0.1815,0.25583,0.39025,0.30251,0.21938,0.43793,-2.80E-20,0.46953,1.9103,0.40075,0.03271,0.21613,0.59584,0.22421,0.32753,
0.25948,0.304,0.45151,0.39278,0.29744,0.2459,0.19834,0.18196,0.13719,0.54702,0.47033,0.45205,0.13499,0.21375,0.2808,0.55498,0.43886,0.26079,0.42272,1.39E-20,0.24096,0.52161,0.40391,0.041138,0.33783,0.32487,0.25624,0.35425,
0.57925,0.79652,1.1404,0.75204,0.68395,0.48229,0.4692,0.46511,0.3226,0.61386,0.9328,1.1422,0.30042,0.53082,0.64445,1.5207,0.99377,0.64036,0.93735,5.25E-20,0.44873,0.59972,0.89348,0.098933,0.83015,0.68647,0.64648,0.87605,
0.27373,0.40123,0.56625,0.32781,0.32782,0.21473,0.22777,0.2324,0.15626,0.16046,0.4172,0.56804,0.14208,0.26244,0.30953,0.77678,0.47597,0.3154,0.4436,2.94E-20,0.19361,0.16249,0.42264,0.048396,0.40977,0.31546,0.32125,0.4322,
0.41471,0.61264,0.87129,0.51108,0.49152,0.31016,0.33913,0.35153,0.23198,0.24524,0.61192,0.862,0.2107,0.39539,0.45097,1.2058,0.67186,0.4723,0.64282,4.38E-20,0.28493,0.25366,0.60861,0.071415,0.60224,0.48806,0.48862,0.65441,
0.29011,0.40995,0.56419,0.31815,0.3587,0.26527,0.25432,0.24551,0.1761,0.18652,0.49327,0.59405,0.16124,0.28142,0.3693,0.74571,0.61874,0.34512,0.53854,3.24E-20,0.22788,0.17474,0.52209,0.055483,0.47487,0.31207,0.33337,0.45593,
0.18892,0.26893,0.36225,0.18725,0.23936,0.18304,0.17248,0.16355,0.11991,0.086872,0.33337,0.39272,0.10912,0.18818,0.25789,0.47422,0.44876,0.23294,0.37714,2.30E-20,0.15128,0.076602,0.36856,0.038257,0.33031,0.19187,0.21934,0.30184,
0.078241,0.1031,0.14395,0.094127,0.095342,0.075483,0.06676,0.062418,0.046339,0.08932,0.1401,0.1517,0.043443,0.072404,0.09807,0.18367,0.16488,0.089218,0.145,7.34E-21,0.066995,0.083527,0.14063,0.014466,0.12278,0.086873,0.085171,0.11748,
0.30497,0.33021,0.52129,0.5413,0.32944,0.27171,0.20867,0.19265,0.14332,0.85228,0.53937,0.49032,0.14703,0.22741,0.2771,0.63356,0.38222,0.27249,0.42242,7.03E-21,0.2912,0.82209,0.39454,0.040981,0.32299,0.42133,0.2812,0.38674,
0.40534,0.55986,0.71967,0.32716,0.53891,0.46168,0.39958,0.3563,0.28063,0.14763,0.80557,0.84217,0.25577,0.41682,0.63959,0.89282,1.1977,0.52885,0.94796,5.43E-20,0.36024,0.10222,0.94111,0.091479,0.80055,0.36162,0.46497,0.65343,
0.045474,0.062102,0.084691,0.048947,0.056834,0.044843,0.040532,0.037887,0.028193,0.035948,0.081987,0.091336,0.026033,0.043851,0.060631,0.10885,0.1049,0.054327,0.089288,4.96E-21,0.038132,0.032729,0.087133,0.0089269,0.076596,0.047702,0.051073,0.070536,
0.34674,0.43427,0.62805,0.47872,0.40722,0.32326,0.27724,0.25964,0.19178,0.56394,0.61363,0.63908,0.18398,0.3021,0.39518,0.7938,0.63184,0.36899,0.58784,2.52E-20,0.3048,0.53707,0.56426,0.058512,0.48778,0.41501,0.36105,0.49688,
0.20531,0.27785,0.3908,0.251,0.24785,0.18645,0.1726,0.16568,0.11936,0.21282,0.35111,0.40394,0.11122,0.19068,0.2472,0.51002,0.40356,0.23298,0.36266,1.96E-20,0.1674,0.20243,0.34965,0.03708,0.31388,0.23261,0.22746,0.31127,
0.25975,0.25469,0.39306,0.43806,0.29167,0.27911,0.19016,0.15851,0.13258,0.79271,0.52618,0.39808,0.13729,0.19311,0.281,0.43003,0.45294,0.23966,0.4372,5.61E-21,0.28063,0.74793,0.42009,0.039054,0.31469,0.33692,0.2256,0.32024,
